date,cota_Mom,cota_beta,cota_valor
27/07/2009,0.646809186,0.700383672,0.948284377
28/07/2009,0.647795623,0.694756565,0.962911742
29/07/2009,0.641366485,0.698295623,0.967845479
30/07/2009,0.650178825,0.705162919,0.982099899
31/07/2009,0.66437543,0.704666249,0.988049793
03/08/2009,0.669647491,0.715334531,0.997726761
04/08/2009,0.676298895,0.713845752,0.992229969
05/08/2009,0.70139232,0.71131272,1.005039496
06/08/2009,0.701683481,0.711523063,0.992138142
07/08/2009,0.69623041,0.719865448,0.999276274
10/08/2009,0.695025347,0.723338081,1.017494609
11/08/2009,0.686879443,0.715114344,1.000331182
12/08/2009,0.697889249,0.715362035,1.010527518
13/08/2009,0.69437478,0.710969038,0.995288747
14/08/2009,0.689561531,0.701396845,0.973516623
17/08/2009,0.67915541,0.692538632,0.951793159
18/08/2009,0.699048061,0.694194273,0.972486128
19/08/2009,0.695277732,0.695996733,0.980722625
20/08/2009,0.698109664,0.697781571,0.991606496
21/08/2009,0.72492162,0.706741994,1.006167029
24/08/2009,0.726893629,0.719570793,1.01960248
25/08/2009,0.721221605,0.710193936,1.007891935
26/08/2009,0.735101296,0.710811924,1.018252483
27/08/2009,0.744886647,0.708938117,1.028409547
28/08/2009,0.746831062,0.714104778,1.038360642
31/08/2009,0.732923426,0.704556228,1.022691231
01/09/2009,0.716571569,0.701526611,1.013909177
02/09/2009,0.709208073,0.69796386,1.007448516
03/09/2009,0.720025964,0.699963063,1.003824877
04/09/2009,0.742401022,0.704175384,1.005902562
07/09/2009,0.742157388,0.703853616,1.005572455
08/09/2009,0.764248258,0.707650207,1.016235597
09/09/2009,0.751518267,0.710766971,1.018914579
10/09/2009,0.747184459,0.717132583,1.050683584
11/09/2009,0.746241688,0.715718568,1.065191386
14/09/2009,0.757675863,0.719623916,1.06214448
15/09/2009,0.758617589,0.721726406,1.075921473
16/09/2009,0.772169087,0.730558094,1.078648333
17/09/2009,0.769329135,0.729918884,1.073682536
18/09/2009,0.78123137,0.731953345,1.087265001
21/09/2009,0.791974709,0.731547002,1.091028897
22/09/2009,0.808932177,0.72934794,1.098015414
23/09/2009,0.790664305,0.720560962,1.071610628
24/09/2009,0.784517096,0.718454753,1.067900266
25/09/2009,0.793674104,0.720751158,1.072679995
28/09/2009,0.801364133,0.722731236,1.080552581
29/09/2009,0.796490056,0.719962259,1.072370891
30/09/2009,0.804412138,0.727487693,1.068677066
01/10/2009,0.798240458,0.727107972,1.05729054
02/10/2009,0.812489902,0.736893112,1.069328108
05/10/2009,0.832336875,0.741808694,1.096510659
06/10/2009,0.839322996,0.745550617,1.110476106
07/10/2009,0.850566736,0.742771262,1.117386627
08/10/2009,0.863385166,0.748737396,1.131805684
09/10/2009,0.872265278,0.757893674,1.140071664
12/10/2009,0.871979345,0.757645233,1.139697943
13/10/2009,0.899041007,0.762615645,1.155620369
14/10/2009,0.917084693,0.770579281,1.171563101
15/10/2009,0.909141961,0.777707564,1.185780499
16/10/2009,0.912626501,0.781339669,1.192355952
19/10/2009,0.910229032,0.792704077,1.200868828
20/10/2009,0.875094682,0.773427776,1.151648666
21/10/2009,0.891518678,0.781248797,1.158659769
22/10/2009,0.904520255,0.776376617,1.181392754
23/10/2009,0.901261588,0.768335396,1.141184159
26/10/2009,0.898555427,0.769732503,1.125855328
27/10/2009,0.864480952,0.759207138,1.092951206
28/10/2009,0.812822981,0.740669766,1.05421173
29/10/2009,0.866968187,0.760208004,1.10426467
30/10/2009,0.847739002,0.750228071,1.080233507
02/11/2009,0.847460799,0.749981868,1.079879007
03/11/2009,0.845468978,0.74581396,1.095269217
04/11/2009,0.870946719,0.762740663,1.11164125
05/11/2009,0.875347064,0.765565267,1.135943223
06/11/2009,0.880819968,0.765838646,1.132214897
09/11/2009,0.908285782,0.770185551,1.174633043
10/11/2009,0.911937149,0.768896858,1.171170235
11/11/2009,0.898411283,0.765888324,1.183418545
12/11/2009,0.86690304,0.752967254,1.1445347
13/11/2009,0.869818879,0.757625595,1.157794744
16/11/2009,0.883423713,0.765947045,1.174887516
17/11/2009,0.882533699,0.770764613,1.177116787
18/11/2009,0.874912936,0.7700265,1.154230684
19/11/2009,0.871986046,0.769558141,1.146910316
20/11/2009,0.871699886,0.769305595,1.145621789
23/11/2009,0.89109565,0.766675958,1.150503713
24/11/2009,0.889482314,0.762757945,1.148573226
25/11/2009,0.894732935,0.760717181,1.145759335
26/11/2009,0.878651457,0.75543349,1.134709402
27/11/2009,0.885355465,0.757635412,1.14238255
30/11/2009,0.910031165,0.759434681,1.152127641
01/12/2009,0.918106871,0.762757312,1.160662349
02/12/2009,0.925132148,0.764732825,1.166659912
03/12/2009,0.915415371,0.767010324,1.165876749
04/12/2009,0.913225469,0.763665876,1.164791669
07/12/2009,0.927040085,0.770692798,1.191325102
08/12/2009,0.922489,0.772721409,1.19190797
09/12/2009,0.920648862,0.774326323,1.192198892
10/12/2009,0.937812888,0.782462777,1.195715962
11/12/2009,0.940305539,0.792594871,1.202665836
14/12/2009,0.928045204,0.796443387,1.195942157
15/12/2009,0.91425261,0.808143287,1.203516167
16/12/2009,0.906043514,0.795112218,1.194568617
17/12/2009,0.888972353,0.789298133,1.178448579
18/12/2009,0.886003347,0.787254018,1.176869957
21/12/2009,0.885157989,0.788081212,1.173545298
22/12/2009,0.897174483,0.799196869,1.200669196
23/12/2009,0.900291126,0.794303417,1.200019902
24/12/2009,0.899996007,0.794043041,1.199626529
25/12/2009,0.899700984,0.79378275,1.199233286
28/12/2009,0.911427399,0.794284693,1.194642778
29/12/2009,0.911906288,0.791800943,1.193750841
30/12/2009,0.923246718,0.797941745,1.198080473
31/12/2009,0.922946098,0.797681927,1.197690365
01/01/2010,0.922645577,0.797422192,1.197300383
04/01/2010,0.931697878,0.796828976,1.216831346
05/01/2010,0.922725947,0.805051005,1.22392956
06/01/2010,0.934574502,0.806414767,1.24800506
07/01/2010,0.936663522,0.801996848,1.247541896
08/01/2010,0.931808301,0.815851389,1.270366218
11/01/2010,0.939750546,0.812498149,1.281775176
12/01/2010,0.940336072,0.813279409,1.268969824
13/01/2010,0.961140308,0.811211999,1.280750841
14/01/2010,0.96379568,0.810768333,1.274814497
15/01/2010,0.943188536,0.806101844,1.247367049
18/01/2010,0.949923837,0.803840591,1.251848925
19/01/2010,0.952794616,0.811628895,1.258449817
20/01/2010,0.924270696,0.806959374,1.256706411
21/01/2010,0.8895953,0.792527873,1.230976505
22/01/2010,0.881674439,0.800844937,1.207942342
25/01/2010,0.881035142,0.800282754,1.207545931
26/01/2010,0.867068032,0.786056176,1.195694634
27/01/2010,0.86571527,0.785161938,1.190490993
28/01/2010,0.866504861,0.778873582,1.185289466
29/01/2010,0.854777036,0.778828719,1.174694593
01/02/2010,0.871474092,0.78012678,1.185015852
02/02/2010,0.884279587,0.78074081,1.194764498
03/02/2010,0.894066729,0.783362801,1.190426382
04/02/2010,0.831803397,0.767674177,1.133365201
05/02/2010,0.816632219,0.755547666,1.103763826
08/02/2010,0.831407428,0.759609951,1.119664503
09/02/2010,0.855357331,0.764975963,1.151710203
10/02/2010,0.867920429,0.763580011,1.153926621
11/02/2010,0.880895422,0.774568324,1.161524442
12/02/2010,0.895297362,0.771516371,1.153612245
15/02/2010,0.895003552,0.771263182,1.153233664
16/02/2010,0.894709839,0.771010077,1.152855207
17/02/2010,0.915810448,0.78279088,1.172061789
18/02/2010,0.935750306,0.782593003,1.181379744
19/02/2010,0.937527422,0.778301356,1.172441719
22/02/2010,0.930427096,0.777249085,1.16419956
23/02/2010,0.911564362,0.773296775,1.150353452
24/02/2010,0.912309691,0.769448019,1.141494171
25/02/2010,0.909168753,0.769621163,1.136286778
26/02/2010,0.920341798,0.772776458,1.158395014
01/03/2010,0.918827843,0.774715069,1.147899329
02/03/2010,0.921443746,0.77850162,1.148361793
03/03/2010,0.89975364,0.777146866,1.142666066
04/03/2010,0.897317376,0.776270976,1.137369371
05/03/2010,0.89919749,0.776980918,1.131545243
08/03/2010,0.884745357,0.775626124,1.123765917
09/03/2010,0.894822325,0.778140262,1.128174181
10/03/2010,0.910925211,0.782318464,1.126857123
11/03/2010,0.91949165,0.781831729,1.145157169
12/03/2010,0.90597073,0.769625132,1.149438064
15/03/2010,0.889118262,0.767975877,1.143181929
16/03/2010,0.906478996,0.769801159,1.156711654
17/03/2010,0.890655267,0.773460733,1.147772414
18/03/2010,0.885652167,0.773239682,1.141309473
19/03/2010,0.876573627,0.769218304,1.127156573
22/03/2010,0.87215964,0.767987834,1.118501584
23/03/2010,0.877636242,0.77014832,1.127936002
24/03/2010,0.861840153,0.764038884,1.108513482
25/03/2010,0.859047917,0.764952142,1.095525956
26/03/2010,0.846885673,0.765755032,1.089432559
29/03/2010,0.854731507,0.766972022,1.097608637
30/03/2010,0.844594307,0.769222571,1.088207731
31/03/2010,0.85196717,0.765648704,1.098405887
01/04/2010,0.855695925,0.766939745,1.100834377
02/04/2010,0.855415424,0.766688339,1.100473519
05/04/2010,0.85381886,0.773253225,1.097971284
06/04/2010,0.844850147,0.773899683,1.091345747
07/04/2010,0.849623813,0.770574733,1.092609449
08/04/2010,0.859467459,0.776314018,1.111813745
09/04/2010,0.853144893,0.772005254,1.099372122
12/04/2010,0.864036493,0.765604633,1.093924172
13/04/2010,0.875642362,0.768017193,1.10104471
14/04/2010,0.876673975,0.768807812,1.102552483
15/04/2010,0.868305582,0.767500848,1.102955094
16/04/2010,0.85870566,0.764102469,1.083998535
19/04/2010,0.852867106,0.764905526,1.047010277
20/04/2010,0.856611157,0.766755638,1.050649049
21/04/2010,0.856329729,0.766503731,1.050303873
22/04/2010,0.858852343,0.770072275,1.048882338
23/04/2010,0.861150211,0.772589921,1.044545287
26/04/2010,0.856858851,0.765950855,1.028156413
27/04/2010,0.830844898,0.761108644,0.996172226
28/04/2010,0.83484639,0.766926647,0.992619283
29/04/2010,0.84880189,0.771822849,0.994984225
30/04/2010,0.84397464,0.769983951,0.995805217
03/05/2010,0.852948683,0.777495599,0.98439934
04/05/2010,0.817795221,0.773415706,0.944578415
05/05/2010,0.814811475,0.770009768,0.942367353
06/05/2010,0.779501908,0.759773323,0.911891265
07/05/2010,0.755276102,0.762041385,0.894178983
10/05/2010,0.795470094,0.772343595,0.928700358
11/05/2010,0.785963206,0.771656111,0.919144372
12/05/2010,0.802147493,0.777728175,0.918726465
13/05/2010,0.786576149,0.777209958,0.927562879
14/05/2010,0.757166206,0.774695913,0.915418237
17/05/2010,0.733429984,0.778777755,0.893455951
18/05/2010,0.696343103,0.774296395,0.868088168
19/05/2010,0.665022246,0.766193004,0.852324666
20/05/2010,0.647035829,0.748737256,0.827013129
21/05/2010,0.675486745,0.754041865,0.845871499
24/05/2010,0.677433529,0.753396334,0.857842256
25/05/2010,0.672164076,0.748544543,0.844811562
26/05/2010,0.6893751,0.757965463,0.850095919
27/05/2010,0.724148374,0.758373153,0.886072838
28/05/2010,0.728332541,0.759911548,0.893956418
31/05/2010,0.73228039,0.764952136,0.90813724
01/06/2010,0.730199088,0.754326842,0.908900063
02/06/2010,0.741352046,0.760693912,0.933555295
03/06/2010,0.741087699,0.760422668,0.933222413
04/06/2010,0.720093319,0.759967716,0.94518108
07/06/2010,0.715208328,0.769126157,0.937135804
08/06/2010,0.733050037,0.771458978,0.942158289
09/06/2010,0.726517836,0.770899926,0.940561726
10/06/2010,0.753672131,0.771226483,0.963875309
11/06/2010,0.761834182,0.771306943,0.973219276
14/06/2010,0.765467812,0.772166552,0.974540499
15/06/2010,0.780496601,0.778466199,0.984884182
16/06/2010,0.777632035,0.778600786,0.988636741
17/06/2010,0.779875334,0.783175924,0.981373286
18/06/2010,0.77870549,0.783982156,0.985587453
21/06/2010,0.78206096,0.786341062,0.988822236
22/06/2010,0.779912949,0.787071481,0.991922068
23/06/2010,0.779612467,0.787818188,0.990614136
24/06/2010,0.765518017,0.777802748,0.980681851
25/06/2010,0.775334422,0.787992067,0.988720852
28/06/2010,0.765230161,0.792665945,0.978962628
29/06/2010,0.727500437,0.783755581,0.947377881
30/06/2010,0.719509173,0.783888825,0.945369869
01/07/2010,0.717474981,0.781222903,0.937657234
02/07/2010,0.727820473,0.785987595,0.939156228
05/07/2010,0.718105314,0.785577422,0.935336853
06/07/2010,0.734043701,0.794250181,0.957184271
07/07/2010,0.74730058,0.79496311,0.970801072
08/07/2010,0.7460143,0.795906282,0.965383768
09/07/2010,0.745728326,0.795601182,0.965013702
12/07/2010,0.732928523,0.791904549,0.958253556
13/07/2010,0.748303884,0.801524623,0.969776614
14/07/2010,0.753533907,0.801240002,0.967027369
15/07/2010,0.757726273,0.800329531,0.967656468
16/07/2010,0.748673428,0.800068934,0.960907022
19/07/2010,0.765379974,0.805821216,0.974795392
20/07/2010,0.767688193,0.807594686,0.978954967
21/07/2010,0.769837269,0.806615366,0.975185518
22/07/2010,0.789871759,0.813214738,0.989407843
23/07/2010,0.796258952,0.811621129,0.999851268
26/07/2010,0.792727415,0.812413787,0.999505007
27/07/2010,0.789719707,0.815590095,0.993297199
28/07/2010,0.785902813,0.819433597,0.991652891
29/07/2010,0.797394567,0.829385274,0.994881572
30/07/2010,0.80837289,0.839293211,0.992165953
02/08/2010,0.825270541,0.835028929,1.009152706
03/08/2010,0.818766478,0.835530704,1.009671938
04/08/2010,0.829325652,0.841058372,1.034111776
05/08/2010,0.829886042,0.842721207,1.040265541
06/08/2010,0.825944648,0.837096969,1.044864568
09/08/2010,0.826069939,0.825549796,1.045193744
10/08/2010,0.808509636,0.82134323,1.03447899
11/08/2010,0.791592776,0.819392604,1.035062887
12/08/2010,0.79251115,0.818628647,1.027051909
13/08/2010,0.791123275,0.816844971,1.051016287
16/08/2010,0.796632536,0.825233944,1.047942433
17/08/2010,0.813965489,0.825661155,1.062197965
18/08/2010,0.826759809,0.835762988,1.064413124
19/08/2010,0.811429982,0.842007415,1.056003774
20/08/2010,0.80153771,0.843163225,1.051269011
23/08/2010,0.799751375,0.838340438,1.051542119
24/08/2010,0.787433318,0.837364992,1.03199627
25/08/2010,0.784379761,0.836481176,1.031072571
26/08/2010,0.782542379,0.833489741,1.029081172
27/08/2010,0.792783102,0.844003167,1.025176211
30/08/2010,0.777941079,0.835992472,1.012926262
31/08/2010,0.78355511,0.837618828,1.010189226
01/09/2010,0.805778008,0.844676879,1.024926187
02/09/2010,0.813500502,0.844202092,1.024524628
03/09/2010,0.799474971,0.846109021,1.017783059
06/09/2010,0.791708471,0.849266691,1.018159981
07/09/2010,0.791391313,0.848892548,1.017752107
08/09/2010,0.793804223,0.846791013,1.012211367
09/09/2010,0.807043765,0.83846943,1.02200238
10/09/2010,0.803504758,0.846601073,1.020755678
13/09/2010,0.816961301,0.851572768,1.025561749
14/09/2010,0.826077565,0.858087117,1.029003892
15/09/2010,0.829870746,0.865586973,1.033916238
16/09/2010,0.817567441,0.861399427,1.028119823
17/09/2010,0.80325956,0.860267621,1.025464143
20/09/2010,0.823167553,0.859769886,1.027722727
21/09/2010,0.816613212,0.861525697,1.02415872
22/09/2010,0.832250998,0.859587626,1.023678164
23/09/2010,0.833292324,0.859822319,1.030240628
24/09/2010,0.821646782,0.858389027,1.029410158
27/09/2010,0.820139679,0.858163347,1.033117364
28/09/2010,0.813867488,0.85928595,1.03275018
29/09/2010,0.806460798,0.864322005,1.025465454
30/09/2010,0.805948534,0.865142641,1.030471902
01/10/2010,0.817084586,0.868802057,1.044350997
04/10/2010,0.817930437,0.871715285,1.052118258
05/10/2010,0.836061317,0.880962704,1.060843645
06/10/2010,0.824660584,0.879522107,1.048727392
07/10/2010,0.818978272,0.881401444,1.046784007
08/10/2010,0.826053459,0.880012725,1.062904506
11/10/2010,0.826800822,0.889437898,1.068450277
12/10/2010,0.826469013,0.889080951,1.06802149
13/10/2010,0.832967319,0.890973799,1.065413091
14/10/2010,0.840599707,0.887269907,1.080679493
15/10/2010,0.849857495,0.886923746,1.097969411
18/10/2010,0.856707023,0.882767173,1.101365251
19/10/2010,0.823491903,0.875918319,1.071150503
20/10/2010,0.842350403,0.883901287,1.090932214
21/10/2010,0.831099535,0.889058448,1.081232986
22/10/2010,0.84232972,0.879472594,1.092882464
25/10/2010,0.832272404,0.879082669,1.085202454
26/10/2010,0.840306883,0.892338876,1.089872595
27/10/2010,0.841303451,0.883638864,1.091336258
28/10/2010,0.825559676,0.88113385,1.077415441
29/10/2010,0.829321178,0.888729079,1.079187088
01/11/2010,0.835583848,0.890033773,1.088402335
02/11/2010,0.835248514,0.88956663,1.087965542
03/11/2010,0.836549473,0.88695205,1.089724058
04/11/2010,0.834262033,0.890551626,1.104751035
05/11/2010,0.829522004,0.885179434,1.109025547
08/11/2010,0.823134161,0.89169039,1.11773315
09/11/2010,0.809007741,0.894795272,1.108793222
10/11/2010,0.805667052,0.893608299,1.098121529
11/11/2010,0.813135659,0.884944079,1.086414179
12/11/2010,0.779975356,0.885148319,1.066916267
15/11/2010,0.779662619,0.884793412,1.066488478
16/11/2010,0.754941707,0.878360424,1.042888631
17/11/2010,0.767176826,0.892355582,1.055334064
18/11/2010,0.776659725,0.902266645,1.065309243
19/11/2010,0.772487287,0.906629188,1.071266872
22/11/2010,0.754909442,0.90048796,1.050872463
23/11/2010,0.71901412,0.895287732,1.024816176
24/11/2010,0.73635304,0.906738558,1.045559513
25/11/2010,0.740837871,0.905875124,1.048371802
26/11/2010,0.722428209,0.898977421,1.028917874
29/11/2010,0.712768739,0.89691767,1.031642038
30/11/2010,0.725979733,0.898714855,1.041123099
01/12/2010,0.742141968,0.917522988,1.057245223
02/12/2010,0.741626608,0.924169245,1.063972427
03/12/2010,0.752748605,0.929678431,1.076985937
06/12/2010,0.74311927,0.921547006,1.066952572
07/12/2010,0.743001849,0.918229112,1.07465555
08/12/2010,0.715234656,0.916604361,1.056320853
09/12/2010,0.699162469,0.908793653,1.045112731
10/12/2010,0.70102695,0.919134763,1.049174395
13/12/2010,0.69650206,0.921272969,1.042575737
14/12/2010,0.689774709,0.914226516,1.041338135
15/12/2010,0.670261147,0.910693267,1.033437466
16/12/2010,0.652909442,0.909796434,1.027975578
17/12/2010,0.662923201,0.913066155,1.029238876
20/12/2010,0.645863906,0.919584867,1.029107488
21/12/2010,0.659975153,0.926067141,1.044156507
22/12/2010,0.658229472,0.927556951,1.035399099
23/12/2010,0.66026343,0.931221988,1.040077214
24/12/2010,0.659998455,0.930848273,1.039659814
27/12/2010,0.659412757,0.929644935,1.0348814
28/12/2010,0.670778151,0.934642906,1.03536979
29/12/2010,0.684288872,0.942073685,1.045994659
30/12/2010,0.685923223,0.955610925,1.046752695
31/12/2010,0.685647951,0.955227422,1.046332616
03/01/2011,0.688679908,0.953040562,1.054043746
04/01/2011,0.682268815,0.947244897,1.05649791
05/01/2011,0.685943755,0.951928623,1.064073828
06/01/2011,0.683430665,0.953440448,1.06466954
07/01/2011,0.679331275,0.953773366,1.060891978
10/01/2011,0.675020409,0.953226012,1.051324252
11/01/2011,0.67669834,0.955628977,1.05254071
12/01/2011,0.695117821,0.96244773,1.065025988
13/01/2011,0.68852612,0.963410337,1.063272984
14/01/2011,0.677774963,0.967493291,1.061764922
17/01/2011,0.680538794,0.961850511,1.056777976
18/01/2011,0.691880611,0.966162731,1.061535311
19/01/2011,0.677900046,0.962743829,1.056855268
20/01/2011,0.671798988,0.961934709,1.04847951
21/01/2011,0.664793428,0.959569498,1.038308288
24/01/2011,0.664655448,0.964158119,1.037801355
25/01/2011,0.664243725,0.963568317,1.037366292
26/01/2011,0.644421109,0.955911778,1.027493732
27/01/2011,0.631603963,0.945212328,1.014326093
28/01/2011,0.615612864,0.923828011,0.98657737
31/01/2011,0.609545207,0.924255765,0.98024582
01/02/2011,0.635896019,0.93685884,0.996314072
02/02/2011,0.631684634,0.929376246,0.97555927
03/02/2011,0.622813406,0.921287457,0.972972545
04/02/2011,0.598995129,0.911153848,0.951846509
07/02/2011,0.594848667,0.915377927,0.947282554
08/02/2011,0.601036029,0.917860713,0.962183911
09/02/2011,0.589700379,0.89967242,0.961261044
10/02/2011,0.587678378,0.900447895,0.969834737
11/02/2011,0.599640727,0.902821215,0.973610704
14/02/2011,0.604205226,0.901605111,0.978914051
15/02/2011,0.608459918,0.900875538,0.97965877
16/02/2011,0.622871648,0.919630997,1.001200024
17/02/2011,0.621102221,0.923408996,0.998568917
18/02/2011,0.62428851,0.928241964,0.998288053
21/02/2011,0.610150605,0.933981829,0.990707028
22/02/2011,0.595937293,0.93292901,0.972354678
23/02/2011,0.595692559,0.924684338,0.978502751
24/02/2011,0.601912425,0.925185358,0.987925347
25/02/2011,0.599338753,0.920306213,0.986202244
28/02/2011,0.596449827,0.930659958,0.998360571
01/03/2011,0.583940213,0.927798193,0.989699492
02/03/2011,0.587548916,0.930479537,1.008423292
03/03/2011,0.599511984,0.941271502,1.013510852
04/03/2011,0.59501429,0.943086256,1.009675694
07/03/2011,0.594754247,0.942674093,1.009234429
08/03/2011,0.594494317,0.94226211,1.008793356
09/03/2011,0.585919162,0.946112476,1.005249645
10/03/2011,0.578699487,0.942980396,0.977494797
11/03/2011,0.584932431,0.952062605,0.967570217
14/03/2011,0.592766284,0.956608754,0.978873236
15/03/2011,0.592460848,0.949990666,0.978277795
16/03/2011,0.589713063,0.928548519,0.969355852
17/03/2011,0.586520959,0.928322469,0.965976605
18/03/2011,0.595815459,0.931598126,0.981948134
21/03/2011,0.588091652,0.938681178,0.973124227
22/03/2011,0.594533948,0.953537298,0.993667672
23/03/2011,0.592876653,0.957618818,0.989267797
24/03/2011,0.593747157,0.95633851,0.995056399
25/03/2011,0.594850116,0.965006938,1.007995778
28/03/2011,0.5917585,0.953425259,1.003200527
29/03/2011,0.589430288,0.95878518,1.010764652
30/03/2011,0.594102314,0.973714417,1.025594586
31/03/2011,0.60410029,0.982814058,1.029292204
01/04/2011,0.612564517,0.993685988,1.044216241
04/04/2011,0.616030286,0.999042728,1.054592052
05/04/2011,0.617590013,1.004935636,1.055078789
06/04/2011,0.608750446,0.999453916,1.042002606
07/04/2011,0.619331435,0.996252462,1.050656569
08/04/2011,0.628294085,0.989957061,1.041890039
11/04/2011,0.629391273,0.987788761,1.040677032
12/04/2011,0.615994006,0.987024731,1.02565408
13/04/2011,0.619389002,0.991591081,1.021066208
14/04/2011,0.61608461,0.988314441,1.024222118
15/04/2011,0.615497988,0.990208574,1.028622382
18/04/2011,0.600840998,0.997159316,0.997594477
19/04/2011,0.617152537,1.001062778,1.012033599
20/04/2011,0.624836704,1.008302929,1.018907182
21/04/2011,0.624563183,1.007861547,1.018461157
22/04/2011,0.624289782,1.007420358,1.018015328
25/04/2011,0.614294102,1.005828344,1.011090708
26/04/2011,0.615157087,1.004451681,1.004609282
27/04/2011,0.603470822,1.007937486,0.989837964
28/04/2011,0.592184719,1.005289548,0.986644499
29/04/2011,0.601363706,0.998087888,0.988690024
02/05/2011,0.588280823,0.997205025,0.959671559
03/05/2011,0.574551623,0.989382986,0.946818957
04/05/2011,0.563511952,0.983257138,0.935828352
05/05/2011,0.552045852,0.992382812,0.941435517
06/05/2011,0.570927115,1.01139577,0.947037328
09/05/2011,0.571712389,1.011748061,0.957035541
10/05/2011,0.571759289,1.013211571,0.962476925
11/05/2011,0.567779689,1.000394707,0.946760322
12/05/2011,0.573162383,1.006884779,0.942531815
13/05/2011,0.566742258,1.004429602,0.93626498
16/05/2011,0.560821726,1.004322399,0.928954009
17/05/2011,0.579652666,0.999822082,0.939567261
18/05/2011,0.574993704,0.997335841,0.937227
19/05/2011,0.560426811,1.004861865,0.936046611
20/05/2011,0.561880759,1.005417805,0.936144198
23/05/2011,0.554801043,1.004583781,0.928566316
24/05/2011,0.569120007,1.008067721,0.951379691
25/05/2011,0.569935035,1.01275714,0.949691003
26/05/2011,0.56905672,1.010836588,0.956727277
27/05/2011,0.570717343,1.009407167,0.961717126
30/05/2011,0.570484702,1.005579272,0.970695522
31/05/2011,0.582522417,1.009542411,0.987931529
01/06/2011,0.565126977,1.000386599,0.964992166
02/06/2011,0.579109279,1.01465428,0.984871615
03/06/2011,0.582009443,1.013848291,0.993705014
06/06/2011,0.571721045,1.004702655,0.976778053
07/06/2011,0.573688828,1.004992002,0.972782626
08/06/2011,0.570145494,0.998772977,0.962366601
09/06/2011,0.574893377,0.994153065,0.966279219
10/06/2011,0.564973454,0.985499543,0.954832614
13/06/2011,0.557932774,0.980652019,0.949759027
14/06/2011,0.561552997,0.97684892,0.946505352
15/06/2011,0.553652702,0.980870587,0.933245658
16/06/2011,0.542130338,0.988830491,0.924163602
17/06/2011,0.547349959,0.998579995,0.936127134
20/06/2011,0.546351971,0.995700755,0.938384847
21/06/2011,0.54820427,1.004548701,0.945324419
22/06/2011,0.542628278,0.988937188,0.936253682
23/06/2011,0.542381503,0.988487442,0.935827895
24/06/2011,0.544393573,1.003978518,0.943042938
27/06/2011,0.543852978,1.002222449,0.932826984
28/06/2011,0.555943951,1.008469994,0.943375233
29/06/2011,0.550917247,1.009500724,0.948356091
30/06/2011,0.552390429,1.00769288,0.95754706
01/07/2011,0.564127752,1.003758159,0.973233552
04/07/2011,0.57518317,1.002271322,0.987933194
05/07/2011,0.568345683,1.001714673,0.975608541
06/07/2011,0.570063765,0.996284035,0.971809761
07/07/2011,0.57109275,0.988115326,0.965485914
08/07/2011,0.566134205,0.984635012,0.956317356
11/07/2011,0.542768714,0.981877714,0.933799704
12/07/2011,0.533518399,0.975062926,0.930853971
13/07/2011,0.544958556,0.983282525,0.9428129
14/07/2011,0.538792271,0.983379004,0.932307847
15/07/2011,0.540266345,0.978480318,0.929030605
18/07/2011,0.533768422,0.97435768,0.917674081
19/07/2011,0.540670234,0.974158476,0.919011593
20/07/2011,0.538667708,0.963430489,0.923473524
21/07/2011,0.557238728,0.962612929,0.931576235
22/07/2011,0.556206915,0.967097672,0.931512919
25/07/2011,0.550022692,0.962652555,0.925294479
26/07/2011,0.534280876,0.975748593,0.922001621
27/07/2011,0.520013755,0.967204597,0.905247273
28/07/2011,0.527253848,0.972234494,0.905665344
29/07/2011,0.523903299,0.975415254,0.915671897
01/08/2011,0.519903174,0.973418298,0.907893063
02/08/2011,0.500714688,0.962875408,0.892083792
03/08/2011,0.483058004,0.958226757,0.86818223
04/08/2011,0.434360163,0.931472232,0.81569659
05/08/2011,0.445386317,0.934954711,0.818471269
08/08/2011,0.41265138,0.89690205,0.752221132
09/08/2011,0.456154677,0.911165798,0.788070538
10/08/2011,0.452286666,0.910643137,0.787116703
11/08/2011,0.472419706,0.916069143,0.804179364
12/08/2011,0.47127995,0.904466875,0.805257183
15/08/2011,0.482067553,0.920517531,0.823693536
16/08/2011,0.473805679,0.913965745,0.825872185
17/08/2011,0.490238283,0.927459306,0.828751234
18/08/2011,0.464092994,0.916372145,0.809910082
19/08/2011,0.465528114,0.898384051,0.802215278
22/08/2011,0.466084644,0.894720697,0.798274078
23/08/2011,0.481526512,0.906442027,0.813558175
24/08/2011,0.482876843,0.896038052,0.810508715
25/08/2011,0.472390677,0.895701331,0.800324624
26/08/2011,0.479333683,0.903245271,0.803994903
29/08/2011,0.49949813,0.921474566,0.83319955
30/08/2011,0.507066844,0.922796338,0.838960697
31/08/2011,0.517464507,0.945672937,0.855461795
01/09/2011,0.536603155,0.953250177,0.877288848
02/09/2011,0.515512173,0.947659595,0.848233988
05/09/2011,0.498982392,0.93518978,0.823009747
06/09/2011,0.521805361,0.955915057,0.848516711
07/09/2011,0.521572864,0.955489137,0.848138644
08/09/2011,0.534311716,0.962601116,0.865381353
09/09/2011,0.512857996,0.943721059,0.833411804
12/09/2011,0.511721896,0.947807762,0.836909482
13/09/2011,0.510733313,0.945556557,0.845197723
14/09/2011,0.523518557,0.955961825,0.856462822
15/09/2011,0.525128877,0.955465072,0.870783452
